linked_public_doc,internal_date,internal_text,internal_event_type,internal_aspect,final_internal_sentiment,is_gap_case,public_date,public_headline,public_text,public_event_type,public_aspect,baseline_sentiment,finbert_sentiment,finbert_score,final_public_sentiment,gap_days,sentiment_gap_score,narrative_gap_flag,risk_score,advisory_output
news_028123,2020-02-11 00:00:00,Team comments suggest that Expectations internally seem stronger than public coverage suggests.,EARNINGS,valuation,positive,False,2020-02-12 00:00:00,Mexico's America Movil to focus on bringing 5G to Latin America,"Mexico's America Movil to focus on bringing 5G to Latin America. America Movil, Mexico's largest telecommunications provider, shed light on its plans to roll out 5G technology in Latin America on Wednesday as the company's shares surged on a strong earnings report",EARNINGS,valuation,positive,positive,0.5832583904266357,positive,1,0,0,4,Internal communications reference EARNINGS activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_027973,2020-02-14 00:00:00,Team comments suggest that Discussion points to a stronger earnings outcome than expected. Could be important.,EARNINGS,revenue_growth,negative,False,2020-02-15 00:00:00,Investment bank loss mars Thiam's final act at Credit Suisse,"Investment bank loss mars Thiam's final act at Credit Suisse. Credit Suisse posted its highest annual profit in nearly a decade on Thursday, but volatile earnings at its investment bank and trading divisions muted outgoing Chief Executive Tidjane Thiam's swan song",EARNINGS,revenue_growth,negative,negative,0.9643157720565796,negative,1,0,0,4,Internal communications reference EARNINGS activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_023582,2020-05-11 00:00:00,Internal sentiment indicates that Expectations internally seem stronger than public coverage suggests. Could be important.,EARNINGS,revenue_growth,negative,False,2020-05-12 00:00:00,Toyota sees 80% profit drop as virus wipes $14 billion off car sales,"Toyota sees 80% profit drop as virus wipes $14 billion off car sales. Toyota Motor Corp said on Tuesday it expects profit to drop by 80% to its lowest in nine years, as Japan's biggest automaker grapples with the impact of the novel coronavirus which has sapped global demand for vehicles",EARNINGS,revenue_growth,negative,negative,0.9735429883003235,negative,1,0,0,4,Internal communications reference EARNINGS activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_051206,2018-05-07 00:00:00,Internal sentiment indicates that There seems to be stronger belief in the strategic value of this deal. Could be important.,PARTNERSHIP,strategic_event,neutral,False,2018-05-08 00:00:00,"Icahn, Deason want bid of at least $40 per share for Xerox","Icahn, Deason want bid of at least $40 per share for Xerox. Carl Icahn and Darwin Deason, shareholders in Xerox Corp who oppose an agreed deal with Fujifilm Holdings, said they would consider an all-cash bid of at least $40 per share - a 43 percent premium to the Japanese firm's offer",PARTNERSHIP,strategic_event,neutral,neutral,0.5817657113075256,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_017781,2018-05-09 00:00:00,Team comments suggest that There seems to be stronger belief in the strategic value of this deal. Could be important.,PARTNERSHIP,strategic_event,neutral,False,2018-05-10 00:00:00,EU rushes to arrange crisis meeting with Iran over nuclear deal,EU rushes to arrange crisis meeting with Iran over nuclear deal,PARTNERSHIP,strategic_event,neutral,neutral,0.7254482507705688,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_050339,2018-05-30 00:00:00,"Based on internal discussion, Internal tone is more confident around the agreement. Keep an eye on this.",PARTNERSHIP,strategic_event,neutral,False,2018-05-31 00:00:00,NAFTA deal very difficult before Mexico election: Guajardo,"NAFTA deal very difficult before Mexico election: Guajardo. Mexico's economy minister said on Thursday that it would be ""very difficult"" to reach a deal to revamp NAFTA before Mexico's July 1 presidential election",PARTNERSHIP,strategic_event,neutral,neutral,0.49554455280303955,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_017273,2018-06-03 00:00:00,"Based on internal discussion, There seems to be stronger belief in the strategic value of this deal. This may matter soon.",PARTNERSHIP,strategic_event,neutral,False,2018-06-04 00:00:00,Aunt Bessie’s to be sold to Birds Eye owner in £210m deal,Aunt Bessie’s to be sold to Birds Eye owner in £210m deal,PARTNERSHIP,strategic_event,neutral,neutral,0.9354034066200256,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_016491,2018-07-12 00:00:00,Internal tone is more confident around the agreement. Worth monitoring.,PARTNERSHIP,strategic_event,neutral,False,2018-07-13 00:00:00,MoD property deal 'could cost taxpayer up to £5bn',MoD property deal 'could cost taxpayer up to £5bn',PARTNERSHIP,strategic_event,neutral,neutral,0.8595229387283325,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_002044,2018-08-14 11:34:00,Discussion suggests the partnership could be more meaningful than reported. This may matter soon.,PARTNERSHIP,valuation,neutral,False,2018-08-15 11:34:00,Cramer Remix: Why this stock could be red hot,Cramer Remix: Why this stock could be red hot. Jim Cramer explains how CVS could crush the competition once the Aetna deal is complete,PARTNERSHIP,valuation,neutral,neutral,0.8407089114189148,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_046643,2018-09-19 00:00:00,The current internal view is that Internal tone is more confident around the agreement. Could be important.,PARTNERSHIP,strategic_event,neutral,False,2018-09-20 00:00:00,"NAFTA deal not yet in sight, Canada stands firm on auto tariffs","NAFTA deal not yet in sight, Canada stands firm on auto tariffs. Canada and the United States showed scant sign on Thursday of closing a deal to revamp NAFTA, and Canadian officials made clear Washington needed to withdraw a threat of possible autos tariffs, sources said",PARTNERSHIP,strategic_event,neutral,positive,0.48663002252578735,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_045295,2018-11-01 00:00:00,There seems to be stronger belief in the strategic value of this deal. Could be important.,PARTNERSHIP,strategic_event,neutral,False,2018-11-02 00:00:00,"At Telematics crossroads, TomTom CEO plots next move","At Telematics crossroads, TomTom CEO plots next move. Digital mapmaking company TomTom will consider whether to go it alone or pursue partnerships if it sells a fleet management business which may account for more than half its current value, its chief executive told Reuters",PARTNERSHIP,strategic_event,neutral,neutral,0.8976588249206543,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_013500,2018-12-17 00:00:00,"Based on internal discussion, The internal view seems more positive than the public framing.",PARTNERSHIP,strategic_event,neutral,False,2018-12-18 00:00:00,UK aerospace firms apply for EU regulation before no-deal Brexit,UK aerospace firms apply for EU regulation before no-deal Brexit,PARTNERSHIP,strategic_event,neutral,neutral,0.8664308190345764,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_001402,2019-03-19 20:59:00,Team comments suggest that There seems to be stronger belief in the strategic value of this deal. Could be important.,PARTNERSHIP,valuation,neutral,False,2019-03-20 20:59:00,Cramer Remix: Forget the stocks caught in the trade war crossfire,Cramer Remix: Forget the stocks caught in the trade war crossfire. Jim Cramer reveals why Nike is an ideal investment that can do well with or without a trade deal,PARTNERSHIP,valuation,neutral,neutral,0.7109648585319519,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_039708,2019-04-02 00:00:00,"Based on internal discussion, Internal discussion suggests confidence around the listing process.",IPO,general,neutral,False,2019-04-03 00:00:00,Carl Icahn sold Lyft stake to Soros prior to IPO: WSJ,"Carl Icahn sold Lyft stake to Soros prior to IPO: WSJ. Billionaire investor Carl Icahn sold his roughly 2.7 percent stake in Lyft Inc to investor George Soros ahead of the ride-hailing company's initial public offering, the Wall Street Journal reported on Wednesday, citing sources",IPO,general,neutral,neutral,0.93313068151474,neutral,1,0,0,3,Internal communications reference IPO activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_036966,2019-06-12 00:00:00,"From the tone of recent messages, Internal tone is more confident around the agreement. Flag for review.",PARTNERSHIP,strategic_event,neutral,False,2019-06-13 00:00:00,U.S. judge sets pre-trial hearing next week for Sprint/T-Mobile deal,U.S. judge sets pre-trial hearing next week for Sprint/T-Mobile deal. The judge hearing a complaint from state attorneys general seeking to stop T-Mobile US Inc from buying Sprint Corp for $26 billion will hold a pre-trial hearing next week,PARTNERSHIP,strategic_event,neutral,neutral,0.5691945552825928,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_033833,2019-09-17 00:00:00,The current internal view is that Team appears optimistic about the contract impact.,PARTNERSHIP,strategic_event,neutral,False,2019-09-18 00:00:00,Nissan plans sale of Trading unit in $1 billion deal: Bloomberg,"Nissan plans sale of Trading unit in $1 billion deal: Bloomberg. Nissan Motor Co Ltd is looking to sell its vehicle parts and materials distribution business in a deal that may be valued at about $1 billion, Bloomberg reported on Wednesday, as the struggling Japanese automaker seeks to slim down",PARTNERSHIP,strategic_event,neutral,positive,0.49172863364219666,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_008454,2019-09-29 00:00:00,Team comments suggest that Discussion suggests the partnership could be more meaningful than reported.,PARTNERSHIP,strategic_event,neutral,False,2019-09-30 00:00:00,Short-selling: can hedge funds make a fortune from no-deal Brexit?,Short-selling: can hedge funds make a fortune from no-deal Brexit?,PARTNERSHIP,strategic_event,neutral,neutral,0.9036800265312195,neutral,1,0,0,3,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_002417,2018-04-16 19:24:00,The current internal view is that Internal tone suggests confidence around the next results cycle. Worth monitoring.,EARNINGS,valuation,neutral,False,2018-04-16 19:24:00,Cramer points to 3 political problems threatening the stock market's bull case,Cramer points to 3 political problems threatening the stock market's bull case. Jim Cramer pinpoints the key political hurdles facing investors in the first full week of earnings season,EARNINGS,valuation,neutral,neutral,0.5497042536735535,neutral,0,0,0,3,No significant narrative gap detected.
news_050821,2018-05-17 00:00:00,The current internal view is that Discussion suggests the partnership could be more meaningful than reported. Worth monitoring.,PARTNERSHIP,strategic_event,neutral,False,2018-05-17 00:00:00,Exclusive: Intel's Mobileye gets self-driving tech deal for 8 million cars,"Exclusive: Intel's Mobileye gets self-driving tech deal for 8 million cars. Mobileye, Intel Corp's Israel-based autonomous driving unit, has signed a contract to supply eight million cars at a European automaker with its self-driving technologies, a company official told Reuters",PARTNERSHIP,strategic_event,neutral,positive,0.9367921948432922,positive,0,-1,0,3,No significant narrative gap detected.
news_002214,2018-06-14 19:09:00,"From the tone of recent messages, Internal tone suggests confidence around the next results cycle. This may matter soon.",EARNINGS,valuation,neutral,False,2018-06-14 19:09:00,Cramer's lightning round: Skechers is in the 'penalty box' until its next earnings report,"Cramer's lightning round: Skechers is in the 'penalty box' until its next earnings report. Jim Cramer zooms through his take on callers' favorite stocks, including a sneaker play that's losing steam",EARNINGS,valuation,neutral,neutral,0.6189268827438354,neutral,0,0,0,3,No significant narrative gap detected.
news_002049,2018-08-14 19:09:00,The current internal view is that Discussion points to a stronger earnings outcome than expected. This may matter soon.,EARNINGS,revenue_growth,neutral,False,2018-08-14 19:09:00,"Cramer: These companies’ earnings show that millennials are spending money on handbags, not houses","Cramer: These companies’ earnings show that millennials are spending money on handbags, not houses. Jim Cramer gives his take on shifting consumer spending habits",EARNINGS,revenue_growth,neutral,neutral,0.9149473905563354,neutral,0,0,0,3,No significant narrative gap detected.
news_044943,2018-11-13 00:00:00,"From the tone of recent messages, Team appears optimistic about the contract impact. Flag for review.",PARTNERSHIP,strategic_event,neutral,False,2018-11-13 00:00:00,Pentagon expects next big F-35 contract in spring 2019,"Pentagon expects next big F-35 contract in spring 2019. The U.S. Defense Department expects to award Lockheed Martin Corp an interim contract for a 12th batch of F-35 fighter jets ""very shortly"" and finalize the deal by next spring, the Pentagon's chief arms buyer Ellen Lord said",PARTNERSHIP,strategic_event,neutral,positive,0.6031991243362427,positive,0,-1,0,3,No significant narrative gap detected.
news_013850,2018-11-28 00:00:00,Discussion suggests the partnership could be more meaningful than reported. Keep an eye on this.,PARTNERSHIP,strategic_event,neutral,False,2018-11-28 00:00:00,Business live Bank of England warns no-deal Brexit would cause historic downturn - as it happened,Business live Bank of England warns no-deal Brexit would cause historic downturn - as it happened,PARTNERSHIP,strategic_event,neutral,negative,0.9614207148551941,negative,0,1,0,3,No significant narrative gap detected.
news_044284,2018-12-03 00:00:00,Team appears optimistic about the contract impact.,PARTNERSHIP,strategic_event,neutral,False,2018-12-03 00:00:00,Trump to notify Congress in 'near future' he will terminate NAFTA,"Trump to notify Congress in 'near future' he will terminate NAFTA. U.S. President Donald Trump said on Saturday he will give formal notice to the U.S. Congress in the near future to terminate the North American Free Trade Agreement (NAFTA), giving six months for lawmakers to approve a new trade deal signed on Friday",PARTNERSHIP,strategic_event,neutral,negative,0.8198046088218689,negative,0,1,0,3,No significant narrative gap detected.
news_013715,2018-12-06 00:00:00,The current internal view is that Discussion suggests the regulatory angle may become more serious.,REGULATORY,regulatory,neutral,False,2018-12-06 00:00:00,Ted Baker vows swift investigation into 'forced hugging' claims,Ted Baker vows swift investigation into 'forced hugging' claims,REGULATORY,regulatory,negative,neutral,0.6246612668037415,neutral,0,0,0,3,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 0 day(s) earlier than external coverage."
news_042334,2019-01-30 00:00:00,The current internal view is that Discussion suggests the partnership could be more meaningful than reported. Could be important.,PARTNERSHIP,strategic_event,neutral,False,2019-01-30 00:00:00,"Israel, Intel agree to reciprocal spending deal: ministry","Israel, Intel agree to reciprocal spending deal: ministry. Intel Corp has committed to buy 15 billion shekels ($4 billion) of Israeli products and services over the next six years as it begins a massive expansion of its local operations, Israel's economy ministry said on Wednesday",PARTNERSHIP,strategic_event,neutral,positive,0.9217656254768372,positive,0,-1,0,3,No significant narrative gap detected.
news_012645,2019-02-04 00:00:00,The current internal view is that Discussion suggests the partnership could be more meaningful than reported.,PARTNERSHIP,strategic_event,neutral,False,2019-02-04 00:00:00,Hermes to offer gig economy drivers better rights under union deal,Hermes to offer gig economy drivers better rights under union deal,PARTNERSHIP,strategic_event,neutral,positive,0.7473196983337402,positive,0,-1,0,3,No significant narrative gap detected.
news_038348,2019-05-08 00:00:00,There seems to be concern that this issue may escalate.,REGULATORY,regulatory,neutral,False,2019-05-08 00:00:00,Exclusive: China backtracked on almost all aspects of U.S. trade deal - sources,"Exclusive: China backtracked on almost all aspects of U.S. trade deal - sources. The diplomatic cable from Beijing arrived in Washington late on Friday night, with systematic edits to a nearly 150-page draft trade agreement that would blow up months of negotiations between the world's two largest economies, according to three U.S. government sources and three private sector sources briefed on the talks",REGULATORY,regulatory,neutral,neutral,0.5815336108207703,neutral,0,0,0,3,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 0 day(s) earlier than external coverage."
news_037658,2019-05-27 00:00:00,Team seems confident the acquisition will go through. Flag for review.,M&A,strategic_event,neutral,False,2019-05-27 00:00:00,"FCA, Renault deal could take more than one year to be finalised - CEO to employees","FCA, Renault deal could take more than one year to be finalised - CEO to employees. It could take more than one year for Fiat Chrysler and Renault to finalize a proposed merger of the two companies, FCA group's chief executive told employees on Monday in a letter seen by Reuters",M&A,strategic_event,neutral,neutral,0.918035089969635,neutral,0,0,0,3,No significant narrative gap detected.
news_036408,2019-06-29 00:00:00,Internal sentiment indicates that The internal view seems more positive than the public framing. Flag for review.,PARTNERSHIP,strategic_event,neutral,False,2019-06-29 00:00:00,"Russia, Saudi deal shows commitment to oil market stability: Novak","Russia, Saudi deal shows commitment to oil market stability: Novak. Russia's deal with Saudi Arabia on crude production cuts shows their commitment to stabilizing the oil market, Russian Energy Minister Alexander Novak said in a statement on Saturday",PARTNERSHIP,strategic_event,neutral,positive,0.9371388554573059,positive,0,-1,0,3,No significant narrative gap detected.
news_034598,2019-08-27 00:00:00,Team comments suggest that Internal tone points to optimism around the offering. This may matter soon.,IPO,timing,neutral,False,2019-08-27 00:00:00,American Airlines 'confident' of Boeing 737 MAX flying this year: executive,"American Airlines 'confident' of Boeing 737 MAX flying this year: executive. American Airlines Group Inc is ""confident"" that its Boeing Co 737 MAX aircraft will fly this year, in time for the holidays, Senior Vice President of Customer Experience Kerry Philipovitch told reporters on Tuesday",IPO,timing,positive,positive,0.9240010380744934,positive,0,-1,0,3,No significant narrative gap detected.
news_033885,2019-09-17 00:00:00,Team comments suggest that There seems to be growing confidence around the deal. Keep an eye on this.,M&A,strategic_event,neutral,False,2019-09-17 00:00:00,Exclusive: Buyout firm CD&R pursues bid with PPG for Buffett-backed Axalta - sources,"Exclusive: Buyout firm CD&R pursues bid with PPG for Buffett-backed Axalta - sources. Buyout firm Clayton, Dubilier & Rice LLC is in talks to partner with U.S. paint maker PPG Industries Inc to make an acquisition offer for Axalta Coating Systems Inc, the U.S. coatings company whose largest shareholder is Warren Buffett's Berkshire Hathaway Inc, people familiar with the matter said on Monday",M&A,strategic_event,neutral,positive,0.5085148811340332,neutral,0,0,0,3,No significant narrative gap detected.
news_033848,2019-09-17 00:00:00,Team comments suggest that Discussion suggests the partnership could be more meaningful than reported. Worth monitoring.,PARTNERSHIP,strategic_event,neutral,False,2019-09-17 00:00:00,Apple says $14 billion EU tax order 'defies reality and common sense',"Apple says $14 billion EU tax order 'defies reality and common sense'. The European Union's order to Apple to pay 13 billion euros ($14 billion) in back taxes ""defies reality and common sense"", the U.S. firm said as the two sides sparred in a case key to the EU's crackdown on sweetheart deals to multinationals",PARTNERSHIP,strategic_event,neutral,negative,0.8658210635185242,negative,0,1,0,3,No significant narrative gap detected.
news_031473,2019-11-11 00:00:00,Team comments suggest that The internal view seems more positive than the public framing. Flag for review.,PARTNERSHIP,strategic_event,neutral,False,2019-11-11 00:00:00,China's Jingye Group agrees outline deal to rescue British Steel,China's Jingye Group agrees outline deal to rescue British Steel. China's Jingye Group said on Monday it has reached a provisional deal to buy British Steel and promised to invest 1.2 billion pounds ($1.5 billion) over the next decade and save thousands of jobs,PARTNERSHIP,strategic_event,neutral,positive,0.8740152716636658,positive,0,-1,0,3,No significant narrative gap detected.
news_031165,2019-11-19 00:00:00,Internal tone is more confident around the agreement. Keep an eye on this.,PARTNERSHIP,timing,neutral,False,2019-11-19 00:00:00,Japan lower house passes U.S. trade deal; auto tariffs still in question,"Japan lower house passes U.S. trade deal; auto tariffs still in question. Japan's lower house of parliament approved on Tuesday a limited trade deal Prime Minister Shinzo Abe agreed with the United States, clearing the way for tariff cuts next year on items including U.S. farm goods and Japanese machine tools",PARTNERSHIP,timing,neutral,positive,0.9082839488983154,positive,0,-1,0,3,No significant narrative gap detected.
news_030245,2019-12-12 00:00:00,Internal tone is more confident around the agreement. Worth monitoring.,PARTNERSHIP,strategic_event,neutral,False,2019-12-12 00:00:00,U.S. offers to cancel December 15 tariffs on Chinese goods: WSJ,"U.S. offers to cancel December 15 tariffs on Chinese goods: WSJ. U.S. trade negotiators have offered to cancel a new round of tariffs on imported Chinese goods set to take effect on Sunday as part of an effort to cement a phase-one deal to de-escalate the trade relationship between the two powers, the Wall Street Journal said on Thursday",PARTNERSHIP,strategic_event,neutral,negative,0.6906285881996155,negative,0,1,0,3,No significant narrative gap detected.
news_030192,2019-12-13 00:00:00,"Based on internal discussion, Internal tone is more confident around the agreement. Could be important.",PARTNERSHIP,strategic_event,neutral,False,2019-12-13 00:00:00,"China to buy $50 billion in U.S. farm products under deal, Trump says","China to buy $50 billion in U.S. farm products under deal, Trump says. China will likely hit $50 billion in purchases of U.S. agricultural products, U.S. President Donald Trump said on Friday after earlier announcing that he would roll back scheduled tariffs on Chinese imports as Washington and Beijing finalized an initial trade deal",PARTNERSHIP,strategic_event,neutral,positive,0.7837557196617126,positive,0,-1,0,3,No significant narrative gap detected.
news_025620,2020-03-31 00:00:00,Team comments suggest that This transaction could strengthen the position significantly. Keep an eye on this.,M&A,strategic_event,neutral,False,2020-03-31 00:00:00,"Fiat Chrysler does not see delay in PSA merger, FIOM union says","Fiat Chrysler does not see delay in PSA merger, FIOM union says. Fiat Chrysler did not mention any possible delay in the merger process with France's PSA during a call with unions on Tuesday, metal workers' union FIOM said",M&A,strategic_event,neutral,neutral,0.6255390644073486,neutral,0,0,0,3,No significant narrative gap detected.
news_022999,2020-05-26 00:00:00,Internal tone suggests confidence around the next results cycle.,EARNINGS,revenue_growth,neutral,False,2020-05-26 00:00:00,Merck to buy Austrian vaccine maker as it jumps into COVID-19 race,"Merck to buy Austrian vaccine maker as it jumps into COVID-19 race. Merck & Co Inc, which has largely kept to the sidelines of the race for COVID-19 treatments, said it was buying Austrian vaccine maker Themis Bioscience and would collaborate with research nonprofit IAVI to develop two separate vaccines",EARNINGS,revenue_growth,neutral,neutral,0.5890864133834839,neutral,0,0,0,3,No significant narrative gap detected.
news_003585,2020-06-12 00:00:00,Team comments suggest that The internal view seems more positive than the public framing. This may matter soon.,PARTNERSHIP,strategic_event,neutral,False,2020-06-12 00:00:00,"No-deal Brexit would be 'major block' to UK's recovery, warns CBI","No-deal Brexit would be 'major block' to UK's recovery, warns CBI",PARTNERSHIP,strategic_event,neutral,negative,0.8537663817405701,negative,0,1,0,3,No significant narrative gap detected.
news_044826,2018-11-14 00:00:00,"Based on internal discussion, Internal tone is more confident around the agreement. Keep an eye on this.",PARTNERSHIP,strategic_event,negative,False,2018-11-15 00:00:00,Automaker groups warn U.S. tariffs will undermine new NAFTA deal,"Automaker groups warn U.S. tariffs will undermine new NAFTA deal. U.S. automakers and parts suppliers on Thursday warned that President Donald Trump's steel and aluminum tariffs and threatened car tariffs would undermine the benefits of the new deal to modernize the North American Free Trade Agreement, causing widespread job losses",PARTNERSHIP,strategic_event,negative,negative,0.9624726176261902,negative,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_040963,2019-03-05 00:00:00,"From the tone of recent messages, There seems to be stronger belief in the strategic value of this deal. Keep an eye on this.",PARTNERSHIP,revenue_growth,positive,False,2019-03-06 00:00:00,"Dialog Semi, smaller after Apple deal, targets new growth areas","Dialog Semi, smaller after Apple deal, targets new growth areas. Dialog Semiconductor is targeting new growth opportunities from home healthcare to gaming consoles following a $600 million deal to cut its exposure to Apple, CEO Jalal Bagherli told Reuters on Wednesday",PARTNERSHIP,revenue_growth,positive,positive,0.9232314825057983,positive,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_040704,2019-03-11 00:00:00,Internal sentiment indicates that There seems to be stronger belief in the strategic value of this deal. Keep an eye on this.,PARTNERSHIP,strategic_event,positive,True,2019-03-12 00:00:00,"Ford chairman praises CEO, mulls lithium venture","Ford chairman praises CEO, mulls lithium venture. Ford Motor Co Executive Chairman Bill Ford said on Tuesday that he is very confident in Chief Executive James Hackett's leadership and that the automaker is considering striking supply deals with a lithium producer",PARTNERSHIP,strategic_event,positive,positive,0.886294960975647,positive,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_032221,2019-10-25 00:00:00,Internal sentiment indicates that Team appears optimistic about the contract impact. Worth monitoring.,PARTNERSHIP,strategic_event,positive,False,2019-10-26 00:00:00,Microsoft: 'appreciate' winning JEDI contract - statement,Microsoft: 'appreciate' winning JEDI contract - statement. Microsoft Corp. said in a statement on Saturday that the company appreciates being chosen by the U.S. Defense department (DoD) for the Pentagon's $10 billion Joint Enterprise Defense Infrastructure Cloud (JEDI) contract,PARTNERSHIP,strategic_event,positive,positive,0.9357699751853943,positive,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_030169,2019-12-13 00:00:00,Internal sentiment indicates that Team appears optimistic about the contract impact. Could be important.,PARTNERSHIP,valuation,positive,False,2019-12-14 00:00:00,Trade deal removes major hurdle for rally in Apple and tech,Trade deal removes major hurdle for rally in Apple and tech. U.S. President Donald Trump's limited trade deal with China removes a major hurdle for Apple and other technology stocks that have already surged this year to record highs,PARTNERSHIP,valuation,positive,positive,0.6057533621788025,positive,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_029501,2020-01-08 00:00:00,The current internal view is that Team appears optimistic about the contract impact.,PARTNERSHIP,valuation,positive,False,2020-01-09 00:00:00,"Wall Street notches records on trade optimism, Apple gains","Wall Street notches records on trade optimism, Apple gains. Major U.S. stock indexes registered record closing highs on Thursday as optimism about a U.S.-China trade deal firmed and as Apple and other market heavyweights posted strong gains",PARTNERSHIP,valuation,positive,positive,0.9241286516189575,positive,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_029362,2020-01-13 00:00:00,Internal sentiment indicates that Discussion suggests the partnership could be more meaningful than reported.,PARTNERSHIP,valuation,positive,True,2020-01-14 00:00:00,"Stocks rally, then ease on U.S.-China trade deal; oil gains","Stocks rally, then ease on U.S.-China trade deal; oil gains. Oil prices rose and a gauge of global equity markets hit a new high on Tuesday as investors awaited a China-U.S. trade deal they hope will spur world growth after the economy in 2019 saw its weakest year since the financial crisis",PARTNERSHIP,valuation,positive,positive,0.5980811715126038,positive,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_023410,2020-05-14 00:00:00,There seems to be stronger belief in the strategic value of this deal. This may matter soon.,PARTNERSHIP,strategic_event,negative,False,2020-05-15 00:00:00,U.S.-China trade deal not falling apart: White House adviser,"U.S.-China trade deal not falling apart: White House adviser. The U.S.-China ""Phase 1"" trade deal reached in January is not falling apart and the two countries are still working to implement it, the White House's top economic adviser said on Friday, but President Donald Trump added that he was not ""thrilled"" with the agreement",PARTNERSHIP,strategic_event,negative,positive,0.5236220359802246,negative,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_020903,2020-07-12 00:00:00,The internal view seems more positive than the public framing. Keep an eye on this.,PARTNERSHIP,strategic_event,negative,False,2020-07-13 00:00:00,Delta may avoid furloughs thanks to demand for early exit deal,"Delta may avoid furloughs thanks to demand for early exit deal. Delta Air Lines may be able to avoid involuntary furloughs in the fall after receiving interest from more than 15,000 employees for early exit deals, one person with knowledge of the matter said",PARTNERSHIP,strategic_event,negative,negative,0.464946985244751,negative,1,0,0,2,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_050439,2018-05-29 00:00:00,"From the tone of recent messages, There seems to be positive momentum around performance expectations. Could be important.",EARNINGS,timing,positive,False,2018-05-29 00:00:00,"HP Inc tops revenue estimates, raises forecast on PC demand","HP Inc tops revenue estimates, raises forecast on PC demand. HP Inc reported better-than-expected quarterly revenue and raised its full-year profit forecast on Tuesday, helped by strong demand for its notebooks and desktops",EARNINGS,timing,positive,positive,0.9519862532615662,positive,0,0,0,2,No significant narrative gap detected.
news_050219,2018-06-04 00:00:00,The current internal view is that Team appears confident the results will come in well.,EARNINGS,timing,negative,False,2018-06-04 00:00:00,"Lufthansa eyes another record summer, but sticks to profit target","Lufthansa eyes another record summer, but sticks to profit target. Lufthansa's chief executive is expecting another record summer in terms of bookings but is still sticking to a forecast for profit to fall this year given rising oil prices and the cost of expanding its Eurowings business",EARNINGS,timing,neutral,negative,0.9555913209915161,negative,0,0,0,2,No significant narrative gap detected.
